sentiment,text,translated
positive,"Pengaturan pembiayaan ini akan memungkinkan perusahaan untuk memastikan, sejalan dengan kebijakan perbendaharaan, bahwa perusahaan memiliki instrumen keuangan yang memadai untuk memenuhi potensi kebutuhan modalnya.",True
positive,"Menurut Karhinen, OP-Pohjola merupakan perusahaan yang menarik karena kerja sama ini akan membawa peluang besar bagi pelanggan dan perusahaan itu sendiri.",True
positive,"Berdasarkan keahlian seratnya yang unik dan pendekatan inovatif, perusahaan ini memiliki posisi pasar yang kuat di beberapa bidang bisnis tempat perusahaan beroperasi.",True
positive,"langkah-langkah peningkatan efisiensi 20 Januari 2010 - Retailer alat tulis dan hadiah Finlandia Tiimari HEL: TII1V hari ini mengatakan bahwa mereka akan terus meningkatkan efisiensi operasionalnya, dengan berfokus pada operasi inti yang menguntungkan.",True
positive,Hasil Efore pada kuartal terakhir menunjukkan peningkatan yang lebih cepat karena perusahaan berhasil mendapatkan sumber komponennya dengan lebih baik.,True
positive,Indikator teknis untuk saham tersebut bullish dan S&P memberi NOK 4 BINTANG positif dari 5 peringkat beli.,True
positive,"Broker ini menyoroti Cargotec sebagai saham pilihannya di sektor ini, karena perusahaan ini murni berperan dalam penanganan kargo dan kontainer global, dan diharapkan dapat memainkan peran aktif dalam konsolidasi industri lebih lanjut.",True
positive,"Restrukturisasi ini menciptakan organisasi yang lebih efisien dengan peningkatan fokus operasional dan profitabilitas yang stabil, serta menghasilkan produksi yang lebih efisien, kata Bo Annvik, kepala Specialty Stainless.",True
positive,"`` Kami senang dengan kepindahan ini'' kata Morna Cowie, salah satu pemilik, di atas, `` ukurannya dua kali lipat dari toko kami saat ini dan memiliki nuansa yang indah. ''",True
positive,Elcoteq memiliki rekam jejak yang terbukti dalam layanan manufaktur elektronik (EMS) dan jaringan pabrik global ditambah dengan peralatan manufaktur modern serta sistem dan proses yang konsisten.,True
neutral,"Sebelumnya, perusahaan juga mengirimkan sekitar 70% baja yang digunakan di Oasis of the Seas, kapal saudara Allure of the Seas yang diselesaikan tahun lalu.",True
positive,Kekuatan utama proyek kerjasama ini terletak pada penggabungan pengetahuan dua perusahaan besar.,True
positive,"Broker asal Belanda ini mencatat bahwa Nokian Tires melaporkan kinerja kuartal pertama yang baik di tahun 2006, di atas atau sejalan dengan konsensus.",True
positive,"Ban Nokian membuktikan keamanannya yang tinggi dengan sangat baik dalam kualitas berkendara yang penting stabilitas dengan tanda 1.4, penanganan 1.5 dan pengereman di jalan basah dengan 1.9.",True
positive,"Para responden memuji keandalan Finnair, ke-Finlandia-an, dan pemahaman terhadap kelompok sasarannya.",True
neutral,Hal ini idealnya menempatkan mereka pada posisi untuk memanfaatkan potensi teknologi ramah lingkungan.,True
positive,"Kemitraan dan komitmen jangka panjang memungkinkan kedua belah pihak untuk mengembangkan operasi masing-masing, dan ESL Shipping juga akan memiliki kesempatan untuk memperbarui armadanya dan meningkatkan efisiensinya.",True
positive,"Berkat jaringan kontaknya yang luas dan pengetahuan yang baik tentang pasar dan lingkungan bisnis, dia akan memberikan kontribusi besar terhadap pengembangan lebih lanjut operasi kami di India'', kata Presiden & CEO Incap, Juhani Hanninen.",True
neutral,Rangkaian layanan potong-ke-panjang dan pemotongan yang komprehensif akan memungkinkan Ruukki khususnya untuk melayani pelanggan teknik ringan yang merelokasi produksi mereka ke wilayah St. Petersburg.,True
neutral,"Membuat antarmuka yang lebih mirip dengan interaksi di dunia nyata dapat memungkinkan pengalaman yang lebih alami dan intuitif, sama seperti game dan film modern yang lebih imersif melalui penggunaan grafis 3-D yang realistis.",True
neutral,Fiskars akan melaksanakan proyek komunitas di seluruh Inggris dan mereka juga mencari sukarelawan lokal yang tertarik membantu proyek restorasi terpilih.,True
neutral,"BERITA BISNIS INTERNET - -_ 1995-2006 M2 COMMUNICATIONS LTD Sebagai bagian dari upaya untuk melindungi pengguna layanan perbankan Internetnya, Barclays Bank telah mengumumkan bahwa mereka akan merekomendasikan F-Secure Internet Security kepada pelanggannya.",True
positive,"Tieto sedang mencari solusi energi yang paling mendukung gagasan pembangunan berkelanjutan, dan kami senang bisa memberikan solusi tersebut, kata Jouni Haikarainen, Wakil Presiden, Fortum.",True
neutral,"Menurut Rautaruukki, perusahaan ingin mempromosikan penggunaan sumber energi bebas emisi.",True
neutral,Atria memilih DeLight untuk menarik konsumen dalam kelompok usia 25-45 tahun ke rangkaian makanan microwaveable Atria Fresh.,True
positive,"Saya menggunakan serat alami untuk membuat pakaian lebih nyaman, memungkinkan kulit Anda bernapas dan ramah lingkungan.",True
neutral,"Selain itu, ketahanan biologis yang baik juga tercapai. ''",True
neutral,"Allure of the Seas yang baru selesai dibangun dan kapal sejenisnya, Oasis of the Seas, yang selesai dibangun tahun lalu merupakan kapal pesiar terbesar di dunia.",True
neutral,Para rekrutan yang telah menyelesaikan program pelatihan K-retailer memenuhi syarat untuk memulai karir sebagai pengecer independen di K-stores.,True
neutral,"memenangkan 98 % penerimaan 23 Desember 2009 - Perusahaan mesin industri Finlandia Metso Oyj (HEL: MEO1V) mengatakan hari ini pihaknya akan menyelesaikan tawaran pengambilalihan perusahaan tekstil Tamfelt Oyj Abp (HEL: TAFKS), setelah mengakuisisi 98% saham dan hak suaranya.",True
positive,"`` Kami menyukai pendekatan Activision yang segar dan penuh warna terhadap Rapala: We Fish,'' kata Kelly Brockpahler, Rapala.",True
neutral,"Selain ringan, cerah, dan indah dalam hidup Anda, ini juga akan menyimpan beberapa sen di rekening bank Anda.",True
neutral,Semua perusahaan Amer Sports mengembangkan dan memproduksi produk-produk canggih secara teknis yang meningkatkan kinerja peserta olahraga aktif.,True
positive,Pada saat yang sama saya senang dengan kenyataan bahwa kami mampu menyelesaikan organisasi dengan anggota tim kami sendiri.,True
neutral,"Selain itu, kami akan meluncurkan layanan online serbaguna untuk melengkapi surat kabar cetak tradisional, kata Mr. Valkama.",True
neutral,"Stora Enso mengatakan DeLight cocok untuk berbagai aplikasi termasuk makanan, kosmetik, dekorasi rumah dan produk rekreasi.",True
positive,Kami sangat bangga dapat menggunakan layanan seluler inovatif semacam ini untuk memberikan suara dalam pemilu.,True
positive,"Tim Cockroft membawa serta rekam jejak luar biasa yang memiliki pengalaman lebih dari 18 tahun; selain itu, Tim telah berhasil mengembangkan operasi Pasar Modal di Kaupthing Singer & Friedlander yang melibatkan keuangan perusahaan dan pialang dengan fokus pada perusahaan pasar menengah.",True
neutral,Dewan selanjutnya mengatakan bahwa perusahaan tidak melakukan tender untuk sebagian besar pekerjaan dan oleh karena itu mereka dianggap tidak responsif oleh tim evaluasi.,True
positive,"``Setelah periode yang panjang dan tidak menguntungkan, Divisi Makanan membukukan hasil yang menguntungkan, yang menunjukkan struktur biaya yang lebih sehat dan pendekatan baru dalam operasional bisnis,'' kata Rihko.",True
positive,"`` Meskipun kekhawatiran masih ada dalam jangka panjang, ukuran dan skala memungkinkan Nokia untuk mempertahankan peningkatan margin barunya dalam waktu dekat,'' tulis analis.",True
positive,"Operasi yang dilanjutkan menghasilkan kerugian operasional sebesar EUR 0,1 juta, sedikit perbaikan dari kerugian sebesar EUR 0,2 juta pada tahun sebelumnya.",True
positive,"Laba per saham lebih tinggi yaitu 0,48 dibandingkan 0,37 pada tahun sebelumnya dan melampaui konsensus pasar sebesar 0,40 euro.",True
positive,"Solusi W+Ã¯Â¿Â½rtsil+Ã¯Â¿Â½ dipilih karena konsumsi bahan bakarnya yang rendah, teknologi ramah lingkungan, dan dukungan layanan global.",True
positive,"Dirk Jones, Head of Financial Institutions Client Sales Management, GTS, Citigroup, Inc, berkata, `Citi sangat senang bisa menyediakan layanan kustodi global kepada Pohjola Group Bank.",True
positive,Perusahaan mengatakan mereka memperkirakan mendapat sedikit keuntungan berkat langkah-langkah pemotongan biaya.,True
positive,"Langkah-langkah adaptasi yang dilakukan sebelumnya, mengenai staf lain, sudah memadai untuk saat ini, dan operasi perencanaan berlanjut seperti sebelumnya di pabrik, kata perusahaan tersebut.",True
positive,"Langkah-langkah adaptasi yang disepakati sebelumnya mengenai personel lain sudah cukup untuk saat ini, kata Raute.",True
positive,"`Setelah memperbaiki basis kami, memotong biaya dan menutup unit-unit yang tidak menghasilkan keuntungan, kami sekarang melihat ke depan,' katanya.",True
positive,"29 September, 2010 Perusahaan pengelolaan limbah dan daur ulang Finlandia Lassila & Tikanoja memperluas operasinya di Rusia dengan memperkenalkan pabrik daur ulang yang baru saja selesai dibangun di kota Dubna dekat Moskow.",True
positive,"Rory Fitzgerald, manajer umum, operasi, Pelabuhan Bristol, mengatakan: `` Dengan penggunaan teknologi perawatan rendah, kami dapat menghemat hingga 30 persen dalam servis, ditambah hidraulik penginderaan beban dapat menghemat tambahan 15 hingga 30 persen bahan bakar. konsumsi . ''",True
neutral,"`` Metode dan Sistem Pengendalian Hard Disk Drive Menggunakan Antarmuka Fisik Multimediacard '' ditemukan oleh Marko Ahvenainen Ruutana, Finlandia.",True
neutral,"Lahan seluas 10.000 meter persegi yang dibeli Stockmann untuk pusat perbelanjaan Nevsky Center terletak di Nevsky Prospect, jalan raya St Petersburg, di sebelah stasiun bawah tanah Vosstaniya Square, di sekitar Stasiun Moskow.",True
positive,Pengadilan menemukan argumen TelecomInvest meyakinkan.,True
neutral,"Tindakan lainnya termasuk pemotongan shift akhir pekan yang mahal, pembekuan sistem bonus produksi dan program pemotongan biaya secara umum.",True
neutral,"Biasanya, tingkat daya transmisi dapat diturunkan bila kebisingan interferensi berada di atas nilai yang telah ditentukan.",True
neutral,Bioheapleaching membuat ekstraksi logam dari bijih kadar rendah menjadi layak secara ekonomi.,True
positive,"Dubai Nokia telah mengumumkan peluncuran `` Comes with Music '', layanan terobosannya yang memperkenalkan cara baru bagi masyarakat untuk menikmati musik.",True
negative,RILIS BURSA EFEK Rapala VMC Corporation 10 Oktober 2008 pukul 11.45 Kaupthing Bank Oyj (`` Kapthing '') telah memberi tahu Rapala VMC Corporation (`` Rapala '') bahwa mereka telah menghentikan penyediaan likuiditas untuk saham Rapala untuk saat ini makhluk .,True
neutral,"Steve Jackson, Analis eBusiness di Satama dan mantan CEO Aboavista mengatakan: `` Google memecahkan masalah ketika mereka memberikan Google Analytics secara gratis.",True
neutral,"Sukhraj Dulai, dari blok 2900 Boni Sue Court, jalan buntu di sisi utara kota, menyalakan kendaraan dan masuk ke dalam rumahnya sekitar jam 8 pagi pada hari Selasa, membiarkan pintu garasi terbuka.",True
neutral,Negosiasi tersebut menyangkut 246 karyawan bergaji dan senior dan dijadwalkan akan selesai dalam enam minggu.,True
neutral,"Penggunaan akhir yang umum meliputi struktur atap, lantai, dinding dan langit-langit, struktur yang tidak terlihat pada kendaraan, kemasan dan kotak, struktur lokasi konstruksi, pagar dan tempat berlindung, dan bekisting dengan jumlah penuangan beton yang terbatas.",True
neutral,Kami menawarkan pekerjaan yang menantang dan menarik bagi lebih dari 20.000 orang di 20 negara di seluruh Eropa.,True
neutral,"Kami menawarkan konsultasi manajemen terintegrasi kepada klien kami, solusi total untuk proyek kompleks serta desain dan pengawasan yang efisien dan terbaik di kelasnya.",True
neutral,`` Penelitian kami menunjukkan bahwa akses terhadap teknologi informasi telah menjadi salah satu faktor pembatas bagi sebagian besar usaha kecil terutama ketika mereka bekerja di lingkungan berbasis jaringan yang heterogen.,True
positive,1 Lampu blok Lampu Harri Koskinen diperkenalkan pada tahun 1996 dan menjadi buku terlaris sejak saat itu.,True
neutral,"Amer, yang membeli Salomon dari Adidas pada bulan Oktober, mengatakan pemutusan hubungan kerja bertujuan untuk meningkatkan daya saing.",True
negative,"Namun, hal ini meningkatkan lalu lintas sinyal yang menghabiskan sumber daya jaringan dan memungkinkan lebih sedikit ponsel cerdas untuk terhubung.",True
neutral,"Dalam sebuah catatan kepada klien yang diterbitkan, broker asal Belanda tersebut menggambarkan hasil kuartal ketiga perusahaan sebagai `lunak', meskipun mereka juga mencatat bahwa Elcoteq tetap mempertahankan panduannya, kata dealer.",True
neutral,M2 Communications menafikan semua tanggung jawab atas informasi yang diberikan dalam informasi di world wide web.,True
neutral,Rosen berhati-hati agar tidak terlalu optimis sehubungan dengan paruh kedua tahun ini.,True
neutral,"EB Tough VoIP Field Phone dilengkapi dengan speaker terintegrasi, konektivitas Ethernet dan SHDSL, dan memungkinkan beberapa aplikasi inovatif.",True
negative,Kapal pertama telah tertunda dan diperkirakan selesai pada musim semi 2010.,True
negative,"Tallink Silja mengaitkan penurunan yang signifikan ini dengan masalah sistem pemesanan yang mulai beroperasi pada bulan Oktober, penjualan kapal feri trailer `Sky Wind' dan rute antara Stockholm dan Riga, yang telah memenangkan penumpang dari rute Helsinki-Stockholm.",True
negative,Finnlines memperkirakan dalam rapat umum tahunannya bahwa tahun 2008 akan menjadi tahun yang sulit secara finansial karena investasi yang besar.,True
negative,"`` Sebaliknya, penyesuaian terhadap penurunan tingkat harga kurang efektif.",True
negative,17 Maret 2011 - Goldman Sachs memperkirakan terdapat prospek negatif bagi operasi seluler Telenor ASA OSL: TEL di Norwegia dan TeliaSonera AB STO: TLSN di Norwegia dalam jangka pendek.,True
positive,"Untuk memastikan biaya operasional yang rendah untuk jaringan radio, modul BTS dapat dikonfigurasi, perangkat lunak ditingkatkan dan didiagnosis dari jarak jauh.",True
negative,"Berdasarkan hasil kuartal pertama, simpanan pesanan yang ada dan prospek pesanan baru, perusahaan memperkirakan penjualan setahun penuh akan mengalami kontraksi sebesar 25% dibandingkan tahun 2008, margin kotor akan tetap pada tingkat yang sehat, dan margin laba operasional akan lebih rendah dibandingkan pada tahun 2008 karena penurunan volume penjualan.",True
positive,"Pemegang saham utama penyedia layanan TI Finlandia TietoEnator Oyj pada hari Jumat menolak tawaran bermusuhan sebesar EUR1,08 miliar $1,67 miliar dari toko pembelian Nordic Capital, memberikan kehidupan baru pada kemungkinan tawaran balasan dari Blackstone Group LP dan telekomunikasi Norwegia Telenor ASA.",True
neutral,"Dia menjawab pertanyaan tentang berapa banyak pengunjung yang didapat Percakapan, seberapa besar tim, dan apa masalah saat menyiapkan saluran media sosial.",True
negative,toko 16 Maret 2010 - Pengecer alat tulis dan suvenir Finlandia Tiimari HEL: TII1V mengatakan kemarin bahwa mereka akan memangkas total 28 pekerjaan di unitnya Tiimari Retail Ltd dan Gallerix Finland Ltd sebagai akibat dari penutupan toko.,True
neutral,"Perusahaan pengelola sampah lokal, Turun Seudun J+Ã¯Â¿Â½tehuolto, berencana membangun fasilitas pembakaran sampah berkapasitas 150.000 ton.",True
neutral,"Menurut Ketua Michael Hornborg, organisasi tersebut hanya mengkritik lemahnya kinerja Raisio.",True
positive,"Akibatnya, pembatasan impor Rusia terhadap perusahaan susu Finlandia akan dibatalkan pada tanggal 6 Agustus 2010.",True
neutral,Perusahaan kehutanan Finlandia UPM-Kymmene dan perusahaan pengelolaan limbah Lassila & Tikanoja mengatakan pada 30 Januari bahwa mereka berencana memproduksi etanol dan energi dari limbah komersial dan industri.,True
negative,"Hanya pengemudi yang tersisa di dalam mobil bersama tersangka, yang diculik dan dipaksa di bawah todongan senjata untuk pergi ke Durham.",True
neutral,"PGE Belchatow menjalankan pembangkit listrik tenaga batubara Belchatow dengan kapasitas 4,44 GW, dan Fortum mempunyai niat untuk memulai proyek percontohan CCS bersama dengan Teollisuuden Voima Oyj (TVO) – perusahaan utilitas asal Finlandia lainnya – di fasilitas pembangkit listrik tenaga batubara Meri-Pori yang berkapasitas 565 MW milik mereka.",True
neutral,"Jaringan tersebut telah berusaha untuk memotong biayanya sendiri, menekan vendor seperti produsen peralatan kebugaran Precor untuk memangkas harga.",True
neutral,"Mitra lisensi BioTie Amerika Utara, Somaxon Pharmaceuticals, memulai studi klinis fase II-III pada pasien yang menderita perjudian patologis dan studi percontohan fase II dalam penghentian merokok kecanduan nikotin.",True
